Party_Code,Party_Name,Item_Description,Make,Bill_No,Date,Packing,Batch_No,Qty,Free,Rate,Amount
KRU01,"KRUSHNA PHARMA, JAMKHED",LV-MONT TAB.,ISCON,IL25G3747,12-10-2025,10X10 TAB,TN0125277,14.0,0.0,130.0,1820.0
KRU01,"KRUSHNA PHARMA, JAMKHED",MECO-SPAS TAB.,ISCON,IL25G0418,29-04-2025,20X10 TAB,24RT0317C,10.0,0.0,143.0,1430.0
KRU01,"KRUSHNA PHARMA, JAMKHED",NUPLEX-L 200ML SYP.,ISCON,IL25G0114,04-08-2025,200 ML,SM7259,72.0,0.0,26.0,1872.0
KRU01,"KRUSHNA PHARMA, JAMKHED",NUPLEX-L 100ML SYP.,ISCON,IL25G1930,13-08-2025,100 ML,SM7184,100.0,0.0,18.0,1800.0
KRU01,"KRUSHNA PHARMA, JAMKHED",ONTRON-MD TAB.,ISCON,IL25G0418,29-04-2025,10X20 BOX,25RT0004B,10.0,0.0,105.0,1050.0
KRU01,"KRUSHNA PHARMA, JAMKHED",OXYRICH CAP.,ISCON,IL25G0114,04-08-2025,10X1X10 CAP,MNC-12246,10.0,0.0,155.0,1550.0
KRU01,"KRUSHNA PHARMA, JAMKHED",RABICON-O TABLET,ISCON,IL25G2084,23-08-2025,10X10 BOX,UGT25655,6.0,0.0,100.0,600.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SCOFF-OZ TAB.,ISCON,IL25G1930,13-08-2025,10X10 TAB,25040111,10.0,0.0,230.0,2300.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SERROF-D TAB.,ISCON,IL25G0680,19-05-2025,10X10 TAB,24RT0885B,10.0,0.0,80.0,800.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SPENTA-D TAB.,ISCON,IL25G0114,04-08-2025,10X10AA TAB,2425326,20.0,0.0,100.0,2000.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SPENTA-DSR CAP.,ISCON,IL25G3747,12-10-2025,10X10 CAP,GCF25025,5.0,0.0,136.0,680.0
KRU01,"KRUSHNA PHARMA, JAMKHED",TARON-P TABLET,ISCON,IL25G0418,29-04-2025,20X10 STRIP,T1536,10.0,0.0,200.0,2000.0
KRU01,"KRUSHNA PHARMA, JAMKHED",FOXYL-B TAB.,OBGYN,IL25G0114,04-08-2025,15X20 TAB,WT2037B,6.0,0.0,310.0,1860.0
KRU01,"KRUSHNA PHARMA, JAMKHED",CEFCON-100 TAB.,PEDIAISCON,IL25G3747,12-10-2025,10X10 BOX,CTC24015C,3.0,0.0,315.0,945.0
KRU01,"KRUSHNA PHARMA, JAMKHED",CINIM-100 TAB.,PEDIAISCON,IL25G1930,13-08-2025,20X10 BOX,2411218,10.0,0.0,95.0,950.0
KRU01,"KRUSHNA PHARMA, JAMKHED",LIFCET-COLD SUSPENSION,PEDIAISCON,IL25G0680,19-05-2025,60 ML,2526014,400.0,0.0,18.0,7200.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SALBRON-GM SYP. 100ML,PEDIAISCON,IL25G0845,29-05-2025,100 ML,SP25647,150.0,0.0,22.0,3300.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SALBRON-P 60ML SYP.,PEDIAISCON,IL25G3327,15-11-2025,60 ML,DLS5884,200.0,0.0,16.0,3200.0
KRU01,"KRUSHNA PHARMA, JAMKHED",SALBRON-P 100ML SYP.,PEDIAISCON,IL25G3327,15-11-2025,100 ML,DLS5876,150.0,0.0,21.0,3150.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ABYBABY BABY CREAM,ABY BABY,IL25G3174,11-04-2025,50 GM TUBE,GR22,20.0,0.0,30.4,608.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ABYBABY BABY MASSAGE OIL,ABY BABY,IL25G3174,11-04-2025,100 ML,AL0506,20.0,0.0,41.4,828.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ABYBABY BABY POWDER,ABY BABY,IL25G3174,11-04-2025,100 GM,1159,20.0,0.0,28.0,560.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ABYBABY SOAP,ABY BABY,IL25G3174,11-04-2025,75 GM,C-416,20.0,0.0,24.0,480.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ABYBABY DIAPER RASH CREAM,ABY BABY,IL25G3174,11-04-2025,60 ML,AL0416,20.0,0.0,39.2,784.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ABYBABY SHAMPOO,ABY BABY,IL25G3174,11-04-2025,100ML BOT,282,20.0,0.0,52.4,1048.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ESOPLATE TAB.,ADIVYA,IL25G3503,25-11-2025,10X15 TAB,AYT24024,5.0,0.0,274.5,1372.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",PROLACTIVE CAPSULES,ADIVYA,IL25G1273,28-06-2025,20CAPS BOT,MHC-061472,100.0,0.0,40.0,4000.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",SHAILEX-SF POWDER (SUGAR FREE),ADIVYA,IL25G3734,12-10-2025,100 GM,RP2699,100.0,0.0,30.6,3060.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",AZINEE-500 TAB. (10X5),BENNEVOLAN,IL25G3564,29-11-2025,10X5 TAB,GAL25006D,10.0,0.0,500.0,5000.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BE-AMINO IV,BENNEVOLAN,IL25G2092,23-08-2025,250ML BOT,A5A009,48.0,0.0,162.0,7776.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",KETO BEE SOAP (MRP 130),BENNEVOLAN,IL25G2210,30-08-2025,75GM NOS,KETO-039,240.0,0.0,22.5,5400.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BILOPINE-5 TAB,BI-CURE,IL25G2290,09-04-2025,15X10 TAB,24RT0429,5.0,0.0,52.0,260.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BIOGLYC-2.6 TABLET,BI-CURE,IL25G2290,09-04-2025,30 TAB,THT-24442,25.0,0.0,21.6,540.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BITOPROL-25 XL TAB.,BI-CURE,IL25G3174,11-04-2025,10X10 TAB,OT-241480,14.0,0.0,81.0,1134.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BITOPROL-50 XL,BI-CURE,IL25G2210,30-08-2025,10X10 BOX,THT-25023,20.0,0.0,99.0,1980.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CILNIREM-10 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,25RT0898A,5.0,0.0,107.1,535.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",EMPICURE-L 10/5 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 TAB,VGT251383,5.0,0.0,244.8,1224.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",EMPICURE-M 12.50/500 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 TAB,VGT251700,5.0,0.0,200.0,1000.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ILAGUARD- DM  TABLET,BI-CURE,IL25G5128,03-07-2026,10X1X10 BOX,CMT251960A,3.0,0.0,459.0,1377.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ILGUARD-M 50 TABLET,BI-CURE,IL25G5128,03-07-2026,15X10 BOX,OT-241970,10.0,0.0,275.4,2754.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MECONID-NP TAB.,BI-CURE,IL25G1942,13-08-2025,10X10 TAB,VGT250497C,5.0,0.0,180.0,900.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MET-G1 TABLET.,BI-CURE,IL25G2290,09-04-2025,15X2X5 TAB,THT-24465,5.0,0.0,136.0,680.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MET-G2 TABLET.,BI-CURE,IL25G2290,09-04-2025,15X2X5 TAB,THT-24466,5.0,0.0,156.8,784.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",RORVAN-10 TABLET,BI-CURE,IL25G3503,25-11-2025,10X1X10 BOX,25RT0296C,10.0,0.0,81.6,816.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",RORVAN-A CAPSULES,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,VGC250230D,3.0,0.0,116.0,348.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TAMPRESS-D TABLET,BI-CURE,IL25G1884,08-08-2025,10X10 TAB,25RT0401A,15.0,0.0,130.5,1957.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TAMPRESS-4 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 TAB,FT-484,0.0,0.1,95.2,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TELBICURE-20 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,TG24-0191,0.0,0.2,84.6,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TELBICURE-CN TAB,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,25RT0424B,0.0,0.1,124.8,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TELBICURE-A TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 TAB,25RT0673B,0.0,0.1,96.8,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TELBICURE-M 25 TAB,BI-CURE,IL25G2290,09-04-2025,10X10 TAB,TG24-1729B,0.0,0.1,130.05,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TELBICURE-CT TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,24RT0359,10.0,0.0,135.0,1350.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TELBICURE-40 TABLET,BI-CURE,IL25G2290,09-04-2025,10X15 BOX,25RT0792A,0.0,0.1,122.4,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",VILAGUARD-M 500 TABLET,BI-CURE,IL25G2152,27-08-2025,15X10 TAB,THT-25075,10.0,0.0,238.5,2385.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",VOBGIL-0.3MG TAB.,BI-CURE,IL25G2290,09-04-2025,10X10 TAB,FT-140,10.0,0.0,81.6,816.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",VOBGIL-GM1 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,FT5037,3.0,0.0,129.6,388.8
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",VOBGIL-GM2 TABLET,BI-CURE,IL25G2290,09-04-2025,10X10 BOX,FT-641,3.0,0.0,136.0,408.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CL-CIN 300 CAPSULES,DERMAS,IL25G5019,28-02-2026,10X10 CAP,HC-240710,10.0,0.0,360.0,3600.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CLOTRON POWDER,DERMAS,IL25G1273,28-06-2025,75 GM,CL-2813,30.0,0.0,19.8,594.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",DIVA BLISS FACEWASH,DERMAS,IL25G2210,30-08-2025,100 ML,SH-029,10.0,0.0,81.0,810.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",FLU-Z 150 CAPSULE,DERMAS,IL25G4426,23-01-2026,20X2 CAP,CS040,3.0,0.0,117.0,351.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",KANACON-T 15GM,DERMAS,IL25G3503,25-11-2025,15GM TUBE,E567,100.0,0.0,15.3,1530.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",KANACON-O OINTMENT,DERMAS,IL25G3174,11-04-2025,15 GM,5062B,100.0,0.0,13.5,1350.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",LULOZ LOTION 30 ML,DERMAS,IL25G1705,29-07-2025,30 ML,1148,20.0,0.0,20.7,414.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MUCICON 5GM. OINTMENT,DERMAS,IL25G1705,29-07-2025,5 GM,AP5033,20.0,0.0,23.4,468.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",SCABON-S SOAP.,DERMAS,IL25G3564,29-11-2025,75 GM,M-248,60.0,0.0,22.5,1350.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",SCABON-L LOTION,DERMAS,IL25G1273,28-06-2025,60 ML,412,30.0,0.0,23.4,702.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",TERWIT CREAM,DERMAS,IL25G1273,28-06-2025,20 GMS,24-82B,50.0,0.0,12.6,630.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",VITALL-E LOTION,DERMAS,IL25G3672,12-05-2025,100 ML,AL0483,50.0,0.0,27.0,1350.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ZETONE SOAP.,DERMAS,IL25G2290,09-04-2025,75 GM,M-092,120.0,0.0,24.0,2880.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",RL HUNGRY SYRUP,GENOMIX,IL25G1705,29-07-2025,200ML BOT,DLS3322,0.0,4.0,18.9,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ULSUFIX -100 TABLET,GENOMIX,IL25G4426,23-01-2026,10X10 BOX,FT5546,1.0,0.0,279.0,279.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT BLUE SIDE BAG,GIFT,IL25G2092,23-08-2025,1 NOS,ISCON25,0.0,1.0,225.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT DIARY-2026,GIFT,IL25G3734,12-10-2025,1 NOS,2026-1,200.0,0.0,126.0,25200.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT MOBILE HOLDER (PLATIC),GIFT,IL25G1273,28-06-2025,1 NOS,ISCON2025,0.0,2.0,99.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT KEY RING,GIFT,IL25G3672,12-05-2025,1 NOS,1,0.0,10.0,0.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT UMBERALA,GIFT,IL25G1942,13-08-2025,1 NOS,ISCON25,0.0,1.0,144.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT SHOPPING BAG,GIFT,IL25G1942,13-08-2025,1 NOS,1,0.0,10.0,18.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT WATER BOTTLE (FLASK),GIFT,IL25G1942,13-08-2025,1 BOT,FLASK-ISCO,0.0,1.0,229.5,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT BALL PEN(EASY JET),GIFT,IL25G3672,12-05-2025,1 NOS,3,0.0,15.0,0.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT BALL PEN(EASY FLO),GIFT,IL25G3845,17-12-2025,1 NOS,4,0.0,15.0,0.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT PEN (BLUE/BLACK),GIFT,IL25G1273,28-06-2025,1 NOS,SUBSET25,0.0,10.0,9.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT PRESCRIPTION PAD,GIFT,IL25G1273,28-06-2025,1 NOS,ISCON24,0.0,10.0,10.8,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",NT-MOL I.V,ISCON,IL25G2092,23-08-2025,100ML BOT,IK25053,100.0,0.0,27.9,2790.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",AZI-AZO KIT.,ISCON,IL25G1705,29-07-2025,10X1X4 TAB,XT1737C,3.0,0.0,360.9,1082.7
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BENVER- I TAB,ISCON,IL25G2092,23-08-2025,5X6 BOX,FT5145,10.0,0.0,87.3,873.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BIOLIFE CAPSULE(FOOD),ISCON,IL25G1705,29-07-2025,10X10 CAP,EHU-427,5.0,0.0,117.0,585.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BL-20 TABLET,ISCON,IL25G2290,09-04-2025,10X10 TAB,CMT241991B,20.0,0.0,144.0,2880.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BL-MONT TABLET,ISCON,IL25G1942,13-08-2025,10X10 TAB,CMT250183C,5.0,0.0,207.0,1035.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BRUTOLIN-D TAB.,ISCON,IL25G1942,13-08-2025,10X10 BOX,UGT-25501F,5.0,0.0,263.5,1317.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BUDABEST RESPULES,ISCON,IL25G2199,30-08-2025,5X5 AMP,ER1925002E,5.0,0.0,135.0,675.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BUDABEST-F RESPULES,ISCON,IL25G3174,11-04-2025,4X5X2ML BOX,ER0624007,15.0,0.0,157.5,2362.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BUDABEST-L RESPULES,ISCON,IL25G3458,22-11-2025,10X5X2ML BOX,ER1124005,19.0,0.0,315.0,5985.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",BUDABEST RESPULES (10X6X2ML),ISCON,IL25G4762,02-11-2026,10X6 BOX,I1726004,10.0,0.0,280.8,2808.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CALOREX-D TAB.,ISCON,IL25G1273,28-06-2025,15X10 TAB,F113,10.0,0.0,71.4,714.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CALOREX-D TAB. *,ISCON,IL25G3174,11-04-2025,15X20 BOX,CX0125309,30.0,0.0,151.2,4536.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CALOREX-KID SYRUP,ISCON,IL25G3845,17-12-2025,120 ML,EHU-1367,50.0,0.0,32.0,1600.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CEFCON-S TABLET,ISCON,IL25G1942,13-08-2025,10X10 TAB,CTG24001B,0.0,0.1,751.5,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CIOLIN-P TABLET,ISCON,IL25G4426,23-01-2026,10X1X10 TAB,CCT251785B,3.0,0.0,1062.5,3187.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",COLYTE POWDER SACHET(LEMON),ISCON,IL25G5128,03-07-2026,21.8 GM,HO-171,450.0,0.0,5.4,2430.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",CZZ-500 D TABLET,ISCON,IL25G3174,11-04-2025,10X15 BOX,MNT1224180,5.0,0.0,184.5,922.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",DICLONEX SPRAY,ISCON,IL25G2092,23-08-2025,50ML BOT,EB009,20.0,0.0,45.0,900.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",DUAREP RESPULES,ISCON,IL25G3174,11-04-2025,10X5 AMP,R025065B,10.0,0.0,229.5,2295.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",DUAREP RESPULE (10X6X2.5ML),ISCON,IL25G5019,28-02-2026,10X6 AMP,I2226004,10.0,0.0,324.0,3240.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",EMUNVIT TABLETS,ISCON,IL25G1942,13-08-2025,20X15 TAB,AMLT092C,0.0,0.2,171.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ESOFATE-O SUSP.,ISCON,IL25G1705,29-07-2025,100 ML,SP25649,25.0,0.0,31.5,787.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ESOFATE-D SUSPENSION,ISCON,IL25G1705,29-07-2025,100ML BOT,SL-23277,50.0,50.0,22.5,1125.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",FINOFOS SACHET,ISCON,IL25G3672,12-05-2025,8GM POUCH,SP25-093,10.0,0.0,148.5,1485.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",FIXOLEN TABLET,ISCON,IL25G1928,13-08-2025,10X10 TAB,HT-240524,20.0,0.0,112.5,2250.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",FLU-Z 400 TABLETS,ISCON,IL25G3231,11-08-2025,15X4 BOX,SOT-6958,5.0,5.0,410.0,2050.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",FUSICON CREAM,ISCON,IL25G2092,23-08-2025,10GM TUBE,E210,20.0,0.0,28.8,576.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT-MOBILE STAND,ISCON,IL25G4426,23-01-2026,NOS NOS,2026,0.0,6.0,31.5,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT HOLI COLOUR,ISCON,IL25G5019,28-02-2026,1*3 BOT,2025,0.0,10.0,45.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",GIFT BALL PEN(TRIO),ISCON,IL25G4426,23-01-2026,1 NOS,1,0.0,10.0,0.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISCON GUMMIES -  TURMERIC AND GINGER,ISCON,IL25G1942,13-08-2025,10 NOS,GP-254,0.0,2.0,36.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISCON GUMMIES -  IMMUNITY BOOSTER,ISCON,IL25G1942,13-08-2025,10 NOS,GP-264,0.0,2.0,36.0,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISCON GUMMIES - FEMALE VITALITY,ISCON,IL25G1942,13-08-2025,10 NOS,GP-256,0.0,2.0,35.1,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISCON GUMMIES - MALE VITALITY,ISCON,IL25G1942,13-08-2025,10 NOS,GP-255,0.0,2.0,35.1,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISCON GUMMIES - KIDS MULTIVITAMIN,ISCON,IL25G1942,13-08-2025,10 NOS,GP-258,0.0,2.0,27.9,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISCON GUMMIES -  SHILAJIT,ISCON,IL25G1942,13-08-2025,10 NOS,GP/29,0.0,2.0,35.1,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISODENT GEL.,ISCON,IL25G1273,28-06-2025,75 GM,B693,100.0,0.0,27.0,2700.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISOZONE-S 375 INJ.,ISCON,IL25G1273,28-06-2025,1 VIAL,UCD-24382L,100.0,0.0,11.7,1170.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ISOPROT-MOM PROTEIN POWDER,ISCON,IL25G1273,28-06-2025,200 GM,KA675,24.0,0.0,86.4,2073.6
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",IVODINE GARGLE,ISCON,IL25G2210,30-08-2025,100 ML,P2512,100.0,0.0,24.3,2430.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",KANACON-SB 65 CAPSULE,ISCON,IL25G1942,13-08-2025,3X10 CAP,UGC25148,0.0,0.3,103.5,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",LACTOCON SOLUTION,ISCON,IL25G1705,29-07-2025,200 ML,2526023,72.0,0.0,84.0,6048.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",LIFACIN-500 INJ.,ISCON,IL25G2092,23-08-2025,1 VIAL,V250026E,50.0,0.0,19.8,990.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MECOSON-PLUS INJ. (DISPO PACK),ISCON,IL25G1942,13-08-2025,1X2 ML,UGA-25168B,100.0,0.0,9.0,900.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MECOSON-NP TABLET,ISCON,IL25G5019,28-02-2026,10X10 TAB,VGT253469A,5.0,0.0,216.0,1080.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MOM SPOON PROTEIN POWDER (STAGE-1),ISCON,IL25G3174,11-04-2025,400 GM,EAP152E1,2.0,0.0,240.0,480.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MOM SPOON PROTEIN POWDER (STAGE-2),ISCON,IL25G3174,11-04-2025,400 GM,HAP2042E1,2.0,0.0,240.0,480.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",MOM SPOON PROTEIN POWDER (STAGE-3),ISCON,IL25G3174,11-04-2025,400 GM,IAP342E1,2.0,0.0,240.0,480.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",NAROWEL-D TABLET,ISCON,IL25G3174,11-04-2025,10X10 BOX,VGT252423B,5.0,0.0,373.5,1867.5
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",NEUROSIP SYRUP,ISCON,IL25G4426,23-01-2026,200ML BOT,EHU-1373,10.0,0.0,90.0,900.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",NEFALOG TABLET,ISCON,IL25G1273,28-06-2025,10X1X10 BOX,MNT-325170,3.0,0.0,270.0,810.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",NIFTRON-100 TABLET,ISCON,IL25G1942,13-08-2025,10X10 BOX,2425299,10.0,0.0,153.0,1530.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",NT-MOL-1000 TAB.,ISCON,IL25G2092,23-08-2025,10X1X10 BOX,MET2405291,5.0,0.0,198.0,990.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",OMICLUB-369 CAP.,ISCON,IL25G3672,12-05-2025,10X1X10 CAP,ALF165A,100.0,0.0,160.0,16000.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",ONZYME DROP.,ISCON,IL25G3174,11-04-2025,30 ML,SM7659,100.0,0.0,12.0,1200.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",OVAGEST-400 (SOFTGEL CAP),ISCON,IL25G1942,13-08-2025,10X1X10 CAP,HPHS25BB-0,0.0,0.1,841.5,0.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",OXYBID-P NASAL DROP,ISCON,IL25G1705,29-07-2025,10 ML,364,60.0,0.0,9.9,594.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",OXYBID-S DROP,ISCON,IL25G3174,11-04-2025,15 ML,621,100.0,0.0,10.4,1040.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",RABECON-20 INJ.,ISCON,IL25G2092,23-08-2025,20 MG,SDI-24364G,100.0,0.0,13.05,1305.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",SERROF-10 TAB.,ISCON,IL25G3672,12-05-2025,10X10 TAB,25RT1153A,10.0,0.0,63.0,630.0
KSH01,"M/S. KSHITISH PHARMACEUTICALS, BASTI",SERROF-DP TAB.,ISCON,IL25G2210,30-08-2025,10X10 TAB,25RT0748C,5.0,0.0,110.7,553.5
